date,gare_regionsncf_libelle,type,nb_objets,freq
2016-01-01,Auvergne-Rhône-Alpes,Optique,23,32525629
2016-01-01,Auvergne-Rhône-Alpes,Pièces d'identités et papiers personnels,65,32525629
2016-01-01,Auvergne-Rhône-Alpes,"Porte-monnaie / portefeuille, argent, titres",206,32525629
2016-01-01,Auvergne-Rhône-Alpes,"Vêtements, chaussures",23,32525629
2016-01-01,Bourgogne-Franche-Comté,"Appareils électroniques, informatiques, appareils photo",6,394268
2016-01-01,Bourgogne-Franche-Comté,"Bagagerie: sacs, valises, cartables",16,394268
2016-01-01,Bourgogne-Franche-Comté,"Clés, porte-clés, badge magnétique",1,394268
2016-01-01,Bourgogne-Franche-Comté,Pièces d'identités et papiers personnels,1,394268
2016-01-01,Bourgogne-Franche-Comté,"Porte-monnaie / portefeuille, argent, titres",3,394268
2016-01-01,Bourgogne-Franche-Comté,"Vêtements, chaussures",1,394268
2016-01-01,Bourgogne-Franche-Comté,"Appareils électroniques, informatiques, appareils photo",9,739676
2016-01-01,Bourgogne-Franche-Comté,Articles médicaux,1,739676
2016-01-01,Bourgogne-Franche-Comté,"Clés, porte-clés, badge magnétique",1,739676
2016-01-01,Bourgogne-Franche-Comté,"Livres, articles de papéterie",2,739676
2016-01-01,Bourgogne-Franche-Comté,Pièces d'identités et papiers personnels,2,739676
2016-01-01,Bourgogne-Franche-Comté,"Porte-monnaie / portefeuille, argent, titres",2,739676
2016-01-01,Bourgogne-Franche-Comté,"Vêtements, chaussures",9,739676
2016-01-01,Bourgogne-Franche-Comté,"Appareils électroniques, informatiques, appareils photo",38,831561
2016-01-01,Bourgogne-Franche-Comté,"Articles de sport, loisirs, camping",2,831561
2016-01-01,Bourgogne-Franche-Comté,Articles médicaux,3,831561
2016-01-01,Bourgogne-Franche-Comté,"Bagagerie: sacs, valises, cartables",65,831561
2016-01-01,Bourgogne-Franche-Comté,"Clés, porte-clés, badge magnétique",15,831561
2016-01-01,Bourgogne-Franche-Comté,Divers,3,831561
2016-01-01,Bourgogne-Franche-Comté,Instruments de musique,2,831561
2016-01-01,Bourgogne-Franche-Comté,Optique,16,831561
2016-01-01,Bourgogne-Franche-Comté,Pièces d'identités et papiers personnels,2,831561
2016-01-01,Bourgogne-Franche-Comté,"Porte-monnaie / portefeuille, argent, titres",24,831561
2016-01-01,Bourgogne-Franche-Comté,"Vêtements, chaussures",21,831561
2016-01-01,Bourgogne-Franche-Comté,"Bagagerie: sacs, valises, cartables",3,1059616
2016-01-01,Bourgogne-Franche-Comté,"Vélos, trottinettes, accessoires 2 roues",1,1059616
2016-01-01,Bourgogne-Franche-Comté,"Appareils électroniques, informatiques, appareils photo",30,2040910
2016-01-01,Bourgogne-Franche-Comté,"Bagagerie: sacs, valises, cartables",76,2040910
2016-01-01,Bourgogne-Franche-Comté,Optique,21,2040910
2016-01-01,Bourgogne-Franche-Comté,"Porte-monnaie / portefeuille, argent, titres",10,2040910
2016-01-01,Bourgogne-Franche-Comté,"Vélos, trottinettes, accessoires 2 roues",3,2040910
2016-01-01,Bourgogne-Franche-Comté,"Vêtements, chaussures",21,2040910
2016-01-01,Bourgogne-Franche-Comté,"Appareils électroniques, informatiques, appareils photo",144,5901000
2016-01-01,Bourgogne-Franche-Comté,"Bagagerie: sacs, valises, cartables",329,5901000
2016-01-01,Bourgogne-Franche-Comté,"Bijoux, montres",9,5901000
2016-01-01,Bourgogne-Franche-Comté,"Clés, porte-clés, badge magnétique",62,5901000
2016-01-01,Bourgogne-Franche-Comté,"Livres, articles de papéterie",13,5901000
2016-01-01,Bourgogne-Franche-Comté,Optique,78,5901000
2016-01-01,Bourgogne-Franche-Comté,Parapluies,2,5901000
2016-01-01,Bourgogne-Franche-Comté,Pièces d'identités et papiers personnels,9,5901000
2016-01-01,Bourgogne-Franche-Comté,"Porte-monnaie / portefeuille, argent, titres",98,5901000
2016-01-01,Bourgogne-Franche-Comté,"Vélos, trottinettes, accessoires 2 roues",20,5901000
2016-01-01,Bourgogne-Franche-Comté,"Vêtements, chaussures",68,5901000
2016-01-01,Bretagne,"Appareils électroniques, informatiques, appareils photo",4,550739
2016-01-01,Bretagne,Articles médicaux,1,550739
2016-01-01,Bretagne,"Bagagerie: sacs, valises, cartables",14,550739
2016-01-01,Bretagne,Optique,1,550739
2016-01-01,Bretagne,"Porte-monnaie / portefeuille, argent, titres",1,550739
2016-01-01,Bretagne,"Vêtements, chaussures",1,550739
2016-01-01,Bretagne,"Appareils électroniques, informatiques, appareils photo",5,582013
2016-01-01,Bretagne,"Bagagerie: sacs, valises, cartables",6,582013
2016-01-01,Bretagne,Optique,1,582013
2016-01-01,Bretagne,"Vêtements, chaussures",2,582013
2016-01-01,Bretagne,"Appareils électroniques, informatiques, appareils photo",7,798576
2016-01-01,Bretagne,"Articles d'enfants, de puériculture",1,798576
2016-01-01,Bretagne,"Bagagerie: sacs, valises, cartables",8,798576
2016-01-01,Bretagne,"Bijoux, montres",1,798576
2016-01-01,Bretagne,Optique,1,798576
2016-01-01,Bretagne,"Articles de sport, loisirs, camping",4,1165951
2016-01-01,Bretagne,"Bagagerie: sacs, valises, cartables",17,1165951
2016-01-01,Bretagne,"Bijoux, montres",2,1165951
2016-01-01,Bretagne,"Vélos, trottinettes, accessoires 2 roues",5,1165951
2016-01-01,Bretagne,"Vêtements, chaussures",13,1165951
2016-01-01,Bretagne,"Appareils électroniques, informatiques, appareils photo",239,1631603
2016-01-01,Bretagne,"Articles d'enfants, de puériculture",10,1631603
2016-01-01,Bretagne,Articles médicaux,3,1631603
2016-01-01,Bretagne,"Bagagerie: sacs, valises, cartables",415,1631603
2016-01-01,Bretagne,"Bijoux, montres",9,1631603
2016-01-01,Bretagne,Divers,74,1631603
2016-01-01,Bretagne,"Livres, articles de papéterie",78,1631603
2016-01-01,Bretagne,Optique,136,1631603
2016-01-01,Bretagne,Pièces d'identités et papiers personnels,39,1631603
2016-01-01,Bretagne,"Porte-monnaie / portefeuille, argent, titres",69,1631603
2016-01-01,Bretagne,"Vélos, trottinettes, accessoires 2 roues",32,1631603
2016-01-01,Bretagne,"Vêtements, chaussures",619,1631603
2016-01-01,Centre-Val de Loire,"Bagagerie: sacs, valises, cartables",17,751042
2016-01-01,Centre-Val de Loire,Optique,4,751042
2016-01-01,Centre-Val de Loire,Parapluies,1,751042
2016-01-01,Centre-Val de Loire,"Porte-monnaie / portefeuille, argent, titres",5,751042
2016-01-01,Centre-Val de Loire,"Vélos, trottinettes, accessoires 2 roues",3,751042
2016-01-01,Centre-Val de Loire,"Vêtements, chaussures",1,751042
2016-01-01,Centre-Val de Loire,"Appareils électroniques, informatiques, appareils photo",45,880015
2016-01-01,Centre-Val de Loire,"Articles d'enfants, de puériculture",8,880015
2016-01-01,Centre-Val de Loire,"Articles de sport, loisirs, camping",10,880015
2016-01-01,Centre-Val de Loire,Articles médicaux,3,880015
2016-01-01,Centre-Val de Loire,"Bagagerie: sacs, valises, cartables",80,880015
2016-01-01,Centre-Val de Loire,"Clés, porte-clés, badge magnétique",18,880015
2016-01-01,Centre-Val de Loire,Divers,13,880015
2016-01-01,Centre-Val de Loire,"Livres, articles de papéterie",14,880015
2016-01-01,Centre-Val de Loire,Optique,18,880015
2016-01-01,Centre-Val de Loire,Parapluies,25,880015
2016-01-01,Centre-Val de Loire,Pièces d'identités et papiers personnels,15,880015
2016-01-01,Centre-Val de Loire,"Porte-monnaie / portefeuille, argent, titres",20,880015
2016-01-01,Centre-Val de Loire,"Vêtements, chaussures",119,880015
2016-01-01,Centre-Val de Loire,"Appareils électroniques, informatiques, appareils photo",3,1499456
2016-01-01,Centre-Val de Loire,"Articles de sport, loisirs, camping",1,1499456
2016-01-01,Centre-Val de Loire,"Bagagerie: sacs, valises, cartables",15,1499456
2016-01-01,Centre-Val de Loire,"Bijoux, montres",1,1499456
2016-01-01,Centre-Val de Loire,"Clés, porte-clés, badge magnétique",3,1499456
2016-01-01,Centre-Val de Loire,Divers,2,1499456
2016-01-01,Centre-Val de Loire,Optique,3,1499456
2016-01-01,Centre-Val de Loire,"Porte-monnaie / portefeuille, argent, titres",9,1499456
2016-01-01,Centre-Val de Loire,"Vêtements, chaussures",2,1499456
2016-01-01,Centre-Val de Loire,"Appareils électroniques, informatiques, appareils photo",23,1620529
2016-01-01,Centre-Val de Loire,"Bagagerie: sacs, valises, cartables",30,1620529
2016-01-01,Centre-Val de Loire,"Bijoux, montres",2,1620529
2016-01-01,Centre-Val de Loire,"Clés, porte-clés, badge magnétique",13,1620529
2016-01-01,Centre-Val de Loire,Divers,3,1620529
2016-01-01,Centre-Val de Loire,Instruments de musique,1,1620529
2016-01-01,Centre-Val de Loire,"Livres, articles de papéterie",5,1620529
2016-01-01,Centre-Val de Loire,Optique,11,1620529
2016-01-01,Centre-Val de Loire,Parapluies,2,1620529
2016-01-01,Centre-Val de Loire,Pièces d'identités et papiers personnels,31,1620529
2016-01-01,Centre-Val de Loire,"Vêtements, chaussures",16,1620529
2016-01-01,Centre-Val de Loire,"Appareils électroniques, informatiques, appareils photo",50,2669475
2016-01-01,Centre-Val de Loire,"Bagagerie: sacs, valises, cartables",33,2669475
2016-01-01,Centre-Val de Loire,"Clés, porte-clés, badge magnétique",4,2669475
2016-01-01,Centre-Val de Loire,Divers,3,2669475
2016-01-01,Centre-Val de Loire,Optique,7,2669475
2016-01-01,Centre-Val de Loire,Pièces d'identités et papiers personnels,3,2669475
2016-01-01,Centre-Val de Loire,"Porte-monnaie / portefeuille, argent, titres",24,2669475
2016-01-01,Centre-Val de Loire,"Vélos, trottinettes, accessoires 2 roues",7,2669475
2016-01-01,Centre-Val de Loire,"Vêtements, chaussures",1,2669475
2016-01-01,Centre-Val de Loire,"Appareils électroniques, informatiques, appareils photo",110,3407093
2016-01-01,Centre-Val de Loire,"Articles d'enfants, de puériculture",15,3407093
2016-01-01,Centre-Val de Loire,"Articles de sport, loisirs, camping",9,3407093
2016-01-01,Centre-Val de Loire,Articles médicaux,3,3407093
2016-01-01,Centre-Val de Loire,"Bagagerie: sacs, valises, cartables",220,3407093
2016-01-01,Centre-Val de Loire,"Clés, porte-clés, badge magnétique",60,3407093
2016-01-01,Centre-Val de Loire,Divers,30,3407093
2016-01-01,Centre-Val de Loire,"Livres, articles de papéterie",40,3407093
2016-01-01,Centre-Val de Loire,Optique,52,3407093
2016-01-01,Centre-Val de Loire,Parapluies,21,3407093
2016-01-01,Centre-Val de Loire,Pièces d'identités et papiers personnels,155,3407093
2016-01-01,Centre-Val de Loire,"Porte-monnaie / portefeuille, argent, titres",90,3407093
2016-01-01,Centre-Val de Loire,"Vélos, trottinettes, accessoires 2 roues",24,3407093
2016-01-01,Centre-Val de Loire,"Vêtements, chaussures",139,3407093
2016-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",28,796200
2016-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",11,796200
2016-01-01,Grand Est,"Clés, porte-clés, badge magnétique",1,796200
2016-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",13,796200
2016-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",5,796200
2016-01-01,Grand Est,"Vêtements, chaussures",1,796200
2016-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",15,877566
2016-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",2,877566
2016-01-01,Grand Est,"Vêtements, chaussures",2,877566
2016-01-01,Grand Est,"Articles d'enfants, de puériculture",1,1079803
2016-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",2,1079803
2016-01-01,Grand Est,"Bijoux, montres",1,1079803
2016-01-01,Grand Est,"Clés, porte-clés, badge magnétique",2,1079803
2016-01-01,Grand Est,Optique,1,1079803
2016-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",4,1079803
2016-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",14,1081484
2016-01-01,Grand Est,"Articles d'enfants, de puériculture",2,1081484
2016-01-01,Grand Est,"Articles de sport, loisirs, camping",2,1081484
2016-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",15,1081484
2016-01-01,Grand Est,"Clés, porte-clés, badge magnétique",5,1081484
2016-01-01,Grand Est,Divers,3,1081484
2016-01-01,Grand Est,Optique,5,1081484
2016-01-01,Grand Est,Pièces d'identités et papiers personnels,5,1081484
2016-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",9,1081484
2016-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",2,1081484
2016-01-01,Grand Est,"Vêtements, chaussures",14,1081484
2016-01-01,Grand Est,"Clés, porte-clés, badge magnétique",8,1573588
2016-01-01,Grand Est,"Livres, articles de papéterie",3,1573588
2016-01-01,Grand Est,Parapluies,1,1573588
2016-01-01,Grand Est,Pièces d'identités et papiers personnels,4,1573588
2016-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",10,1573588
2016-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",4,1573588
2016-01-01,Grand Est,"Vêtements, chaussures",8,1573588
2016-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",33,3589253
