,temperature_moyenne,nb_lost_item
5837,20.642857142857142,1
5838,20.649999999999995,1
5839,20.65,33
5840,20.650000000000002,52
5841,20.662499999999998,94
5842,20.6625,68
5843,20.674999999999997,20
5844,20.675,144
5845,20.675000000000004,13
5846,20.687499999999996,29
5847,20.6875,68
5848,20.687500000000004,6
5849,20.699999999999996,2
5850,20.7,62
5851,20.700000000000003,33
5852,20.7125,35
5853,20.712500000000002,112
5854,20.724999999999998,70
5855,20.725,49
5856,20.728571428571428,11
5857,20.733333333333334,29
5858,20.737499999999997,22
5859,20.7375,41
5860,20.74285714285714,2
5861,20.749999999999996,8
5862,20.75,97
5863,20.7625,66
5864,20.762500000000003,20
5865,20.775,79
5866,20.775000000000002,81
5867,20.775000000000006,9
5868,20.787499999999998,47
5869,20.7875,49
5870,20.799999999999997,3
5871,20.8,50
5872,20.800000000000004,8
5873,20.812499999999996,6
5874,20.8125,138
5875,20.812500000000004,15
5876,20.814285714285713,9
5877,20.825,79
5878,20.825000000000003,30
5879,20.8375,87
5880,20.837500000000002,45
5881,20.842857142857145,3
5882,20.849999999999998,89
5883,20.85,87
5884,20.850000000000005,1
5885,20.862499999999997,53
5886,20.8625,106
5887,20.874999999999996,23
5888,20.875,72
5889,20.875000000000004,22
5890,20.887499999999996,6
5891,20.8875,123
5892,20.887500000000003,31
5893,20.899999999999995,24
5894,20.9,28
5895,20.900000000000002,9
5896,20.912499999999998,65
5897,20.9125,39
5898,20.924999999999997,38
5899,20.925,89
5900,20.925000000000004,26
5901,20.937499999999996,17
5902,20.9375,70
5903,20.937500000000004,5
5904,20.949999999999996,2
5905,20.95,78
5906,20.950000000000003,28
5907,20.9625,32
5908,20.962500000000002,55
5909,20.974999999999998,41
5910,20.975,50
5911,20.98333333333333,2
5912,20.987499999999997,13
5913,20.9875,38
5914,20.999999999999996,4
5915,21.0,98
5916,21.000000000000004,6
5917,21.0125,76
5918,21.012500000000003,39
5919,21.01428571428571,2
5920,21.025,64
5921,21.025000000000002,42
5922,21.037499999999998,8
5923,21.0375,49
5924,21.042857142857144,6
5925,21.049999999999997,16
5926,21.05,63
5927,21.050000000000004,15
5928,21.062499999999996,3
5929,21.0625,50
5930,21.062500000000004,14
5931,21.071428571428573,3
5932,21.075,74
5933,21.075000000000003,30
5934,21.0875,135
5935,21.087500000000002,28
5936,21.099999999999994,12
5937,21.099999999999998,35
5938,21.1,35
5939,21.112499999999997,31
5940,21.1125,79
5941,21.112500000000004,4
5942,21.11428571428571,5
5943,21.125,149
5944,21.125000000000004,7
5945,21.137499999999996,11
5946,21.1375,68
5947,21.137500000000003,58
5948,21.139999999999997,12
5949,21.15,130
5950,21.150000000000002,12
5951,21.150000000000006,1
5952,21.162499999999998,34
5953,21.1625,75
5954,21.174999999999997,7
5955,21.175,70
5956,21.175000000000004,5
5957,21.185714285714287,18
5958,21.187499999999996,1
5959,21.1875,87
5960,21.187500000000004,11
5961,21.199999999999996,6
5962,21.2,47
5963,21.200000000000003,5
5964,21.2125,63
5965,21.212500000000002,52
5966,21.224999999999998,10
5967,21.225,146
5968,21.225000000000005,1
5969,21.228571428571428,1
5970,21.237499999999997,27
5971,21.2375,140
5972,21.237500000000004,17
5973,21.249999999999996,7
5974,21.25,92
5975,21.250000000000004,4
5976,21.262499999999996,26
5977,21.2625,25
5978,21.262500000000003,71
5979,21.275,81
5980,21.275000000000002,25
5981,21.275000000000006,4
5982,21.287499999999994,2
5983,21.287499999999998,30
5984,21.2875,87
5985,21.299999999999997,6
5986,21.3,75
5987,21.312499999999996,2
5988,21.3125,82
5989,21.312500000000004,25
5990,21.314285714285717,18
5991,21.324999999999996,35
5992,21.325,47
5993,21.325000000000003,32
5994,21.337499999999995,34
5995,21.3375,111
5996,21.337500000000002,64
5997,21.337500000000006,3
5998,21.339999999999996,1
5999,21.342857142857145,11
6000,21.349999999999998,33
6001,21.35,22
6002,21.357142857142858,1
6003,21.362499999999997,20
6004,21.3625,34
6005,21.362500000000004,5
6006,21.374999999999996,13
6007,21.375,40
6008,21.375000000000004,4
6009,21.387499999999996,14
6010,21.3875,54
6011,21.387500000000003,78
6012,21.4,48
6013,21.400000000000002,45
6014,21.412499999999998,5
6015,21.4125,78
6016,21.424999999999997,3
6017,21.425,28
6018,21.437499999999996,7
6019,21.4375,65
6020,21.437500000000004,2
6021,21.442857142857143,6
6022,21.449999999999996,22
6023,21.45,32
6024,21.450000000000003,47
6025,21.457142857142856,3
6026,21.4625,78
6027,21.462500000000002,25
6028,21.47142857142857,1
6029,21.474999999999998,1
6030,21.475,39
6031,21.485714285714284,4
6032,21.487499999999997,7
6033,21.4875,67
6034,21.499999999999996,12
6035,21.5,78
6036,21.500000000000004,18
6037,21.5125,42
6038,21.512500000000003,5
6039,21.525,40
6040,21.525000000000002,63
6041,21.537499999999998,12
6042,21.5375,67
6043,21.54285714285714,2
6044,21.542857142857144,8
6045,21.549999999999997,5
6046,21.55,86
6047,21.562499999999996,22
6048,21.5625,73
6049,21.562500000000004,42
6050,21.575,91
6051,21.575000000000003,22
6052,21.5875,46
6053,21.587500000000002,22
6054,21.599999999999998,28
6055,21.6,48
6056,21.612499999999997,29
6057,21.6125,28
6058,21.612500000000004,9
6059,21.61428571428571,3
6060,21.614285714285717,7
6061,21.624999999999996,5
6062,21.625,64
6063,21.625000000000004,30
6064,21.637499999999996,24
6065,21.6375,67
6066,21.637500000000003,16
6067,21.642857142857142,16
6068,21.65,64
6069,21.650000000000002,39
6070,21.662499999999994,2
6071,21.662499999999998,45
6072,21.6625,125
6073,21.666666666666668,1
6074,21.671428571428574,38
6075,21.674999999999997,48
6076,21.675,111
6077,21.675000000000004,17
6078,21.687499999999996,9
6079,21.6875,101
6080,21.687500000000004,3
6081,21.7,93
6082,21.700000000000003,25
6083,21.712499999999995,6
6084,21.7125,36
6085,21.712500000000002,51
6086,21.724999999999998,35
6087,21.725,79
6088,21.725000000000005,1
6089,21.733333333333334,9
6090,21.737499999999997,58
6091,21.7375,35
6092,21.742857142857144,8
6093,21.75,51
6094,21.750000000000004,14
6095,21.75714285714286,1
6096,21.762499999999996,6
6097,21.7625,64
6098,21.762500000000003,30
6099,21.771428571428572,8
6100,21.774999999999995,1
6101,21.775,21
6102,21.775000000000002,42
6103,21.787499999999998,21
6104,21.7875,11
6105,21.799999999999997,32
6106,21.8,33
6107,21.800000000000004,25
6108,21.812499999999996,13
6109,21.8125,18
6110,21.812500000000004,11
6111,21.814285714285713,5
6112,21.824999999999996,9
6113,21.825,127
6114,21.825000000000003,20
6115,21.837499999999995,7
6116,21.8375,34
6117,21.837500000000002,13
6118,21.849999999999994,4
6119,21.849999999999998,48
6120,21.85,19
6121,21.862499999999997,20
6122,21.8625,68
6123,21.874999999999996,31
6124,21.875,45
6125,21.875000000000004,20
6126,21.887499999999996,4
6127,21.8875,64
6128,21.887500000000003,47
6129,21.9,52
6130,21.900000000000002,27
6131,21.912499999999998,48
6132,21.9125,28
6133,21.912500000000005,2
6134,21.916666666666668,1
6135,21.924999999999997,6
6136,21.925,47
6137,21.925000000000004,31
6138,21.937499999999996,1
6139,21.9375,44
6140,21.937500000000004,11
6141,21.942857142857143,2
6142,21.949999999999996,4
6143,21.95,102
6144,21.950000000000003,20
6145,21.95714285714286,13
6146,21.9625,37
6147,21.962500000000002,62
6148,21.974999999999998,37
6149,21.975,41
6150,21.987499999999997,12
6151,21.9875,50
6152,21.999999999999996,12
6153,22.0,45
6154,22.012499999999996,24
6155,22.0125,87
6156,22.012500000000003,19
6157,22.024999999999995,2
6158,22.025,57
6159,22.025000000000002,53
6160,22.037499999999998,38
6161,22.0375,28
6162,22.042857142857144,6
6163,22.049999999999997,27
6164,22.05,68
6165,22.062499999999996,4
6166,22.0625,28
6167,22.062500000000004,4
6168,22.066666666666666,7
6169,22.074999999999996,4
6170,22.075,66
6171,22.075000000000003,42
6172,22.080000000000002,8
6173,22.085714285714285,9
6174,22.087499999999995,1
6175,22.0875,59
6176,22.087500000000002,55
6177,22.087500000000006,19
6178,22.099999999999998,63
6179,22.1,36
6180,22.112499999999997,56
6181,22.1125,38
6182,22.112500000000004,3
6183,22.114285714285717,3
6184,22.124999999999996,18
6185,22.125,34
6186,22.125000000000004,33
6187,22.137499999999996,48
6188,22.1375,94
6189,22.137500000000003,8
6190,22.15,97
6191,22.150000000000002,31
6192,22.162499999999998,21
6193,22.1625,65
6194,22.162500000000005,6
6195,22.17142857142857,4
6196,22.174999999999997,19
6197,22.175,13
6198,22.185714285714287,10
6199,22.1875,82
6200,22.187500000000004,15
6201,22.199999999999996,16
6202,22.2,79
6203,22.200000000000003,32
6204,22.212499999999995,3
6205,22.2125,31
6206,22.212500000000002,60
6207,22.214285714285715,1
6208,22.224999999999998,31
6209,22.225,66
6210,22.237499999999997,47
6211,22.2375,71
6212,22.249999999999996,5
6213,22.25,66
6214,22.250000000000004,26
6215,22.25714285714286,8
6216,22.2625,60
6217,22.262500000000003,34
6218,22.274999999999995,20
6219,22.275,84
6220,22.275000000000002,80
6221,22.275000000000006,6
6222,22.285714285714285,2
6223,22.287499999999994,14
6224,22.287499999999998,21
6225,22.2875,68
6226,22.299999999999997,9
6227,22.3,95
6228,22.300000000000004,44
6229,22.312499999999996,15
6230,22.3125,63
6231,22.312500000000004,16
6232,22.32,15
6233,22.324999999999996,9
6234,22.325,68
6235,22.325000000000003,23
6236,22.32857142857143,12
6237,22.333333333333332,16
6238,22.3375,28
6239,22.337500000000002,20
6240,22.342857142857138,3
6241,22.342857142857145,7
6242,22.349999999999998,37
6243,22.35,79
6244,22.350000000000005,4
6245,22.357142857142858,5
6246,22.362499999999997,55
6247,22.3625,45
6248,22.374999999999996,16
6249,22.375,37
6250,22.375000000000004,17
6251,22.383333333333336,4
6252,22.387499999999996,6
6253,22.3875,23
6254,22.387500000000003,48
6255,22.4,63
6256,22.400000000000002,30
6257,22.412499999999998,67
6258,22.4125,38
6259,22.412500000000005,4
6260,22.424999999999997,24
6261,22.425,24
6262,22.425000000000004,17
6263,22.437499999999996,7
6264,22.4375,56
6265,22.437500000000004,2
6266,22.449999999999996,1
6267,22.45,41
6268,22.450000000000003,37
6269,22.4625,113
6270,22.462500000000002,40
6271,22.474999999999998,49
6272,22.475,60
6273,22.487499999999997,36
6274,22.4875,83
6275,22.487500000000004,2
6276,22.5,21
6277,22.500000000000004,36
6278,22.512499999999996,20
6279,22.5125,73
6280,22.512500000000003,16
6281,22.516666666666666,11
6282,22.525,91
6283,22.525000000000002,27
6284,22.537499999999998,32
6285,22.5375,61
6286,22.549999999999997,75
6287,22.55,56
6288,22.550000000000004,20
6289,22.562499999999996,9
6290,22.5625,32
6291,22.562500000000004,2
6292,22.575,44
6293,22.575000000000003,18
6294,22.585714285714285,14
6295,22.5875,64
6296,22.587500000000002,38
6297,22.599999999999998,47
6298,22.6,34
6299,22.600000000000005,3
6300,22.612499999999997,5
6301,22.6125,56
6302,22.624999999999996,13
6303,22.625,59
6304,22.6375,26
6305,22.637500000000003,34
6306,22.642857142857142,8
6307,22.649999999999995,6
6308,22.65,93
6309,22.650000000000002,44
6310,22.662499999999998,14
6311,22.6625,78
6312,22.674999999999997,35
6313,22.675,78
6314,22.675000000000004,1
6315,22.685714285714283,6
6316,22.685714285714287,1
6317,22.687499999999996,40
6318,22.6875,137
6319,22.687500000000004,10
6320,22.699999999999996,15
6321,22.7,37
6322,22.700000000000003,29
6323,22.7125,63
6324,22.712500000000002,51
6325,22.724999999999998,29
6326,22.725,70
6327,22.737499999999997,15
6328,22.7375,83
6329,22.740000000000002,1
6330,22.742857142857144,11
6331,22.749999999999996,22
6332,22.75,91
6333,22.750000000000004,20
6334,22.7625,28
6335,22.762500000000003,11
6336,22.775,45
6337,22.775000000000002,8
6338,22.785714285714285,6
6339,22.787499999999998,64
6340,22.7875,42
6341,22.8,70
6342,22.800000000000004,10
6343,22.812499999999996,6
6344,22.8125,18
6345,22.812500000000004,1
6346,22.825,12
6347,22.825000000000003,21
6348,22.8375,40
6349,22.837500000000002,36
6350,22.837500000000006,11
6351,22.849999999999998,63
6352,22.85,18
6353,22.850000000000005,10
6354,22.862499999999997,66
6355,22.8625,36
6356,22.862500000000004,5
6357,22.86666666666667,6
6358,22.874999999999996,6
6359,22.875,34
6360,22.875000000000004,26
6361,22.880000000000003,1
6362,22.885714285714283,1
6363,22.8875,86
6364,22.887500000000003,17
6365,22.9,22
6366,22.900000000000002,30
6367,22.912499999999998,39
6368,22.9125,1
6369,22.912500000000005,6
6370,22.916666666666668,12
6371,22.924999999999997,12
6372,22.925,37
6373,22.925000000000004,14
6374,22.937499999999996,3
6375,22.9375,52
6376,22.937500000000004,20
6377,22.949999999999996,13
6378,22.95,52
6379,22.950000000000003,15
6380,22.9625,30
6381,22.962500000000002,18
6382,22.974999999999998,26
6383,22.975,47
6384,22.979999999999997,7
6385,22.985714285714288,3
6386,22.987499999999997,40
6387,22.9875,65
6388,22.987500000000004,9
6389,22.999999999999996,9
6390,23.0,38
6391,23.000000000000004,3
6392,23.012499999999996,4
6393,23.0125,73
6394,23.012500000000003,20
6395,23.014285714285712,1
6396,23.016666666666666,6
6397,23.025,36
6398,23.025000000000002,62
6399,23.025000000000006,2
6400,23.037499999999998,34
6401,23.0375,21
6402,23.037500000000005,3
6403,23.049999999999997,44
6404,23.05,70
6405,23.057142857142857,14
6406,23.062499999999996,2
6407,23.0625,37
6408,23.062500000000004,67
6409,23.071428571428566,10
6410,23.074999999999996,14
6411,23.075,50
6412,23.075000000000003,7
6413,23.075000000000006,9
6414,23.08571428571429,2
6415,23.087499999999995,9
6416,23.0875,51
6417,23.087500000000002,16
6418,23.099999999999998,25
6419,23.1,48
6420,23.112499999999997,7
6421,23.1125,41
6422,23.112500000000004,14
6423,23.11428571428571,7
6424,23.124999999999996,21
6425,23.125,44
6426,23.125000000000004,23
6427,23.1375,37
6428,23.15,85
6429,23.150000000000002,9
6430,23.157142857142855,7
6431,23.162499999999998,20
6432,23.1625,78
6433,23.174999999999997,12
6434,23.175,58
6435,23.183333333333334,20
6436,23.187499999999996,2
6437,23.1875,34
6438,23.187500000000004,31
6439,23.199999999999996,16
6440,23.2,59
6441,23.200000000000003,77
6442,23.212499999999995,1
6443,23.2125,22
6444,23.212500000000002,42
6445,23.212500000000006,2
6446,23.224999999999998,8
6447,23.225,18
6448,23.225000000000005,4
6449,23.228571428571428,2
6450,23.237499999999997,25
6451,23.2375,34
6452,23.237500000000004,3
6453,23.24285714285714,3
6454,23.249999999999996,5
6455,23.25,60
6456,23.250000000000004,42
6457,23.2625,80
6458,23.262500000000003,16
6459,23.275,54
6460,23.275000000000002,47
6461,23.287499999999998,15
6462,23.2875,54
6463,23.299999999999997,5
6464,23.3,58
6465,23.312499999999996,14
6466,23.3125,32
6467,23.312500000000004,5
6468,23.325,67
6469,23.3375,71
6470,23.337500000000002,29
6471,23.342857142857145,7
6472,23.349999999999994,8
6473,23.349999999999998,33
6474,23.35,18
6475,23.350000000000005,6
6476,23.357142857142858,5
6477,23.362499999999997,26
6478,23.3625,34
6479,23.362500000000004,16
6480,23.374999999999996,6
6481,23.375,33
6482,23.375000000000004,4
6483,23.38571428571429,1
6484,23.387499999999996,14
6485,23.3875,76
6486,23.387500000000003,29
6487,23.399999999999995,18
6488,23.4,24
6489,23.400000000000002,34
6490,23.412499999999998,33
6491,23.4125,26
6492,23.414285714285715,4
6493,23.424999999999994,3
6494,23.424999999999997,8
6495,23.425,13
6496,23.437499999999996,9
6497,23.4375,129
6498,23.437500000000004,5
6499,23.442857142857143,12
6500,23.449999999999996,5
6501,23.45,52
6502,23.450000000000003,16
6503,23.462499999999995,3
6504,23.4625,33
6505,23.462500000000002,45
6506,23.474999999999998,30
6507,23.475,22
6508,23.485714285714288,14
6509,23.487499999999997,63
6510,23.4875,40
6511,23.499999999999996,18
6512,23.5,43
6513,23.500000000000004,29
6514,23.5125,61
6515,23.512500000000003,16
6516,23.525,40
6517,23.525000000000002,26
6518,23.528571428571432,1
6519,23.537499999999998,38
6520,23.5375,53
6521,23.542857142857144,3
6522,23.549999999999997,8
6523,23.55,79
6524,23.550000000000004,4
6525,23.562499999999996,7
6526,23.5625,115
6527,23.562500000000004,10
6528,23.574999999999996,11
6529,23.575,74
6530,23.575000000000003,8
6531,23.5875,49
6532,23.587500000000002,16
6533,23.587500000000006,2
6534,23.599999999999994,6
6535,23.599999999999998,42
6536,23.6,40
6537,23.612499999999997,16
6538,23.6125,111
6539,23.624999999999996,32
6540,23.625,85
6541,23.625000000000004,48
6542,23.633333333333336,11
6543,23.637499999999996,2
6544,23.6375,29
6545,23.637500000000003,2
6546,23.64,4
6547,23.649999999999995,9
6548,23.65,25
6549,23.650000000000002,4
6550,23.662499999999998,81
6551,23.6625,41
6552,23.662500000000005,10
6553,23.67142857142857,7
6554,23.674999999999997,28
6555,23.675,45
6556,23.675000000000004,12
6557,23.685714285714283,9
6558,23.687499999999996,4
6559,23.6875,45
6560,23.687500000000004,7
6561,23.699999999999996,26
6562,23.7,116
6563,23.700000000000003,31
6564,23.712499999999995,6
6565,23.7125,74
6566,23.712500000000002,45
6567,23.724999999999998,23
6568,23.725,45
6569,23.733333333333334,2
6570,23.733333333333338,2
6571,23.737499999999997,48
6572,23.7375,47
6573,23.737500000000004,10
6574,23.75,60
6575,23.750000000000004,1
6576,23.762499999999996,7
6577,23.7625,52
6578,23.762500000000003,38
6579,23.771428571428572,5
6580,23.775,60
6581,23.775000000000002,36
6582,23.787499999999998,72
6583,23.7875,35
6584,23.799999999999997,11
6585,23.8,69
6586,23.812499999999996,23
6587,23.8125,78
6588,23.812500000000004,18
6589,23.814285714285713,2
6590,23.824999999999996,1
6591,23.825,35
6592,23.825000000000003,9
6593,23.8375,18
6594,23.837500000000002,29
6595,23.849999999999998,73
6596,23.85,55
6597,23.857142857142858,1
6598,23.862499999999997,23
6599,23.8625,11
6600,23.862500000000004,4
6601,23.874999999999996,9
6602,23.875,38
6603,23.875000000000004,20
6604,23.88333333333333,10
6605,23.8875,12
6606,23.887500000000003,4
6607,23.9,63
6608,23.900000000000002,15
6609,23.912499999999998,23
6610,23.9125,71
6611,23.912500000000005,10
6612,23.91428571428571,10
6613,23.914285714285715,6
6614,23.916666666666668,3
6615,23.924999999999997,57
6616,23.925,58
6617,23.925000000000004,29
6618,23.928571428571427,4
6619,23.937499999999996,28
6620,23.9375,53
6621,23.942857142857143,13
6622,23.95,48
6623,23.950000000000003,32
6624,23.962499999999995,5
6625,23.9625,44
6626,23.962500000000002,32
6627,23.974999999999994,2
6628,23.974999999999998,39
6629,23.975,15
6630,23.983333333333334,14
6631,23.985714285714288,2
6632,23.987499999999997,10
6633,23.9875,37
6634,23.987500000000004,7
6635,24.0,66
6636,24.000000000000004,13
6637,24.012499999999996,3
6638,24.0125,67
6639,24.012500000000003,65
6640,24.025,54
6641,24.025000000000002,49
6642,24.02857142857143,13
6643,24.037499999999998,84
6644,24.0375,31
6645,24.037500000000005,1
6646,24.049999999999997,13
6647,24.05,31
6648,24.050000000000004,4
6649,24.062499999999996,19
6650,24.0625,27
6651,24.062500000000004,13
6652,24.074999999999996,4
6653,24.075,38
6654,24.075000000000003,6
6655,24.0875,18
6656,24.087500000000002,43
6657,24.099999999999998,25
6658,24.1,59
6659,24.100000000000005,2
6660,24.112499999999997,2
6661,24.1125,36
6662,24.112500000000004,7
6663,24.124999999999996,14
6664,24.125,68
6665,24.125000000000004,17
6666,24.128571428571426,12
6667,24.13333333333333,12
6668,24.133333333333336,3
6669,24.137499999999996,4
6670,24.1375,30
6671,24.137500000000003,2
6672,24.149999999999995,8
6673,24.15,60
6674,24.150000000000002,73
6675,24.162499999999994,5
6676,24.162499999999998,18
6677,24.1625,30
6678,24.162500000000005,5
6679,24.166666666666668,2
6680,24.171428571428574,8
6681,24.174999999999997,31
6682,24.175,8
6683,24.175000000000004,14
6684,24.187499999999996,4
6685,24.1875,22
6686,24.187500000000004,5
6687,24.2,95
6688,24.200000000000003,5
6689,24.2125,6
6690,24.212500000000002,9
6691,24.21428571428571,2
6692,24.224999999999994,3
6693,24.224999999999998,24
6694,24.225,72
6695,24.228571428571428,1
6696,24.237499999999997,21
6697,24.2375,17
6698,24.237500000000004,10
6699,24.249999999999996,8
6700,24.25,71
6701,24.250000000000004,10
6702,24.257142857142856,7
6703,24.26,2
6704,24.262499999999996,1
6705,24.2625,23
6706,24.262500000000003,7
6707,24.275,73
6708,24.275000000000002,15
6709,24.28,1
6710,24.285714285714285,5
6711,24.287499999999998,9
6712,24.2875,13
6713,24.287500000000005,2
6714,24.299999999999997,75
6715,24.3,44
6716,24.312499999999996,9
6717,24.3125,103
6718,24.312500000000004,5
6719,24.32,1
6720,24.324999999999996,12
6721,24.325,31
6722,24.325000000000003,59
6723,24.337499999999995,2
6724,24.3375,17
6725,24.337500000000002,21
6726,24.349999999999998,29
6727,24.35,38
6728,24.357142857142858,1
6729,24.362499999999997,30
6730,24.3625,12
6731,24.362500000000004,10
6732,24.374999999999996,10
6733,24.375,10
6734,24.375000000000004,24
6735,24.383333333333336,12
6736,24.3875,43
6737,24.399999999999995,2
6738,24.4,14
6739,24.400000000000002,22
6740,24.412499999999998,38
6741,24.4125,34
6742,24.412500000000005,12
6743,24.424999999999997,20
6744,24.425,71
6745,24.437499999999996,13
6746,24.4375,59
6747,24.437500000000004,9
6748,24.442857142857143,1
6749,24.449999999999996,1
6750,24.45,47
6751,24.450000000000003,22
6752,24.4625,12
6753,24.462500000000002,25
6754,24.47142857142857,3
6755,24.474999999999998,56
6756,24.475,30
6757,24.475000000000005,1
6758,24.487499999999997,24
6759,24.4875,40
6760,24.487500000000004,1
6761,24.499999999999996,3
6762,24.5,47
6763,24.500000000000004,12
6764,24.512499999999996,21
6765,24.5125,85
6766,24.512500000000003,9
6767,24.525,55
6768,24.525000000000002,25
6769,24.533333333333335,5
6770,24.537499999999998,26
6771,24.5375,34
6772,24.549999999999997,19
6773,24.55,56
6774,24.557142857142853,19
6775,24.562499999999996,10
6776,24.5625,54
6777,24.562500000000004,4
6778,24.574999999999996,37
6779,24.575,98
6780,24.575000000000003,40
6781,24.5875,22
6782,24.587500000000002,31
6783,24.587500000000006,17
6784,24.599999999999998,12
6785,24.6,96
6786,24.612499999999997,37
6787,24.6125,34
6788,24.624999999999996,13
6789,24.625,58
6790,24.625000000000004,1
6791,24.637499999999996,8
6792,24.6375,54
6793,24.637500000000003,62
6794,24.65,28
6795,24.650000000000002,46
6796,24.662499999999998,15
6797,24.6625,42
6798,24.662500000000005,17
6799,24.674999999999997,7
6800,24.675,89
6801,24.687499999999996,10
6802,24.6875,92
6803,24.687500000000004,17
6804,24.699999999999996,6
6805,24.7,41
6806,24.700000000000003,37
6807,24.712499999999995,2
6808,24.7125,31
6809,24.712500000000002,52
6810,24.724999999999998,38
6811,24.725,1
6812,24.728571428571428,3
6813,24.737499999999997,23
6814,24.7375,61
6815,24.75,51
6816,24.750000000000004,66
6817,24.7625,52
6818,24.762500000000003,19
6819,24.771428571428572,2
6820,24.775,30
6821,24.775000000000002,44
6822,24.787499999999998,8
6823,24.7875,48
6824,24.799999999999997,29
6825,24.8,23
6826,24.800000000000004,2
6827,24.812499999999996,4
6828,24.8125,53
6829,24.812500000000004,13
6830,24.824999999999996,4
6831,24.825,71
6832,24.825000000000003,37
6833,24.8375,155
6834,24.837500000000002,30
6835,24.84,2
6836,24.849999999999998,24
6837,24.85,7
6838,24.862499999999997,27
6839,24.8625,70
6840,24.862500000000004,10
6841,24.866666666666664,3
6842,24.874999999999996,37
6843,24.875,53
6844,24.875000000000004,23
6845,24.887499999999996,31
6846,24.8875,20
6847,24.887500000000003,42
6848,24.9,50
6849,24.900000000000002,16
6850,24.912499999999998,8
6851,24.9125,34
6852,24.912500000000005,3
6853,24.914285714285715,7
6854,24.924999999999997,20
6855,24.925,30
6856,24.925000000000004,8
6857,24.937499999999996,16
6858,24.9375,55
6859,24.937500000000004,20
6860,24.949999999999996,8
6861,24.95,48
6862,24.950000000000003,24
6863,24.9625,30
6864,24.962500000000002,39
6865,24.971428571428568,7
6866,24.974999999999994,21
6867,24.974999999999998,46
6868,24.975,37
6869,24.975000000000005,2
6870,24.9875,28
6871,24.999999999999996,15
6872,25.0,38
6873,25.000000000000004,5
6874,25.012499999999996,5
6875,25.0125,49
6876,25.012500000000003,34
6877,25.025,61
6878,25.025000000000002,42
6879,25.025000000000006,8
6880,25.037499999999998,14
6881,25.0375,42
6882,25.049999999999997,38
6883,25.05,41
6884,25.050000000000004,25
6885,25.062499999999996,1
6886,25.0625,32
6887,25.062500000000004,30
6888,25.075,27
6889,25.075000000000003,17
6890,25.08571428571429,5
6891,25.0875,56
6892,25.087500000000002,10
6893,25.099999999999998,37
6894,25.1,12
6895,25.112499999999997,22
6896,25.1125,36
6897,25.112500000000004,6
6898,25.124999999999996,32
6899,25.125,80
6900,25.125000000000004,7
6901,25.12857142857143,4
6902,25.137499999999996,9
6903,25.1375,21
6904,25.137500000000003,2
6905,25.14285714285714,15
6906,25.15,29
6907,25.150000000000002,34
6908,25.150000000000006,5
6909,25.157142857142855,5
6910,25.162499999999998,4
6911,25.1625,53
6912,25.174999999999997,23
6913,25.175,56
6914,25.185714285714287,10
6915,25.187499999999996,13
6916,25.1875,30
6917,25.187500000000004,8
6918,25.199999999999996,6
6919,25.2,75
6920,25.200000000000003,9
6921,25.212499999999995,18
6922,25.2125,85
6923,25.212500000000002,3
6924,25.224999999999998,16
6925,25.225,34
6926,25.225000000000005,8
6927,25.23333333333333,3
6928,25.237499999999997,48
6929,25.2375,30
6930,25.237500000000004,21
6931,25.24285714285714,2
6932,25.249999999999996,27
6933,25.25,18
6934,25.250000000000004,5
6935,25.250000000000007,3
6936,25.262499999999996,6
6937,25.2625,28
6938,25.262500000000003,58
6939,25.275,59
6940,25.275000000000002,39
6941,25.275000000000006,1
6942,25.287499999999998,29
6943,25.2875,34
6944,25.299999999999997,43
6945,25.3,46
6946,25.312499999999996,7
6947,25.3125,70
6948,25.312500000000004,3
6949,25.316666666666666,17
6950,25.324999999999996,1
6951,25.325,39
6952,25.325000000000006,19
6953,25.3375,25
6954,25.337500000000002,28
6955,25.342857142857145,2
6956,25.34285714285715,4
6957,25.349999999999994,9
6958,25.349999999999998,5
6959,25.35,17
6960,25.357142857142858,3
6961,25.362499999999997,22
6962,25.3625,26
6963,25.374999999999996,5
6964,25.375,64
6965,25.375000000000004,16
6966,25.387499999999996,9
6967,25.3875,90
6968,25.387500000000003,36
6969,25.4,45
6970,25.400000000000002,25
6971,25.400000000000006,2
6972,25.4125,55
6973,25.412500000000005,9
6974,25.41428571428571,1
6975,25.419999999999998,10
6976,25.424999999999997,4
6977,25.425,23
6978,25.433333333333334,5
6979,25.437499999999996,12
6980,25.4375,82
6981,25.437500000000004,14
6982,25.449999999999996,1
6983,25.45,74
6984,25.450000000000003,16
6985,25.462499999999995,6
6986,25.4625,4
6987,25.462500000000002,37
6988,25.462500000000006,15
6989,25.471428571428568,5
6990,25.474999999999998,9
6991,25.475,76
6992,25.475000000000005,11
6993,25.48,8
6994,25.485714285714288,10
6995,25.487499999999997,21
6996,25.4875,101
6997,25.487500000000004,29
6998,25.499999999999996,14
6999,25.5,29
7000,25.5125,68
7001,25.512500000000003,43
7002,25.525,31
7003,25.525000000000002,12
7004,25.537499999999998,55
7005,25.5375,31
7006,25.549999999999997,4
7007,25.55,58
7008,25.550000000000004,11
7009,25.562499999999996,4
7010,25.5625,89
7011,25.562500000000004,30
7012,25.571428571428573,4
7013,25.574999999999996,3
7014,25.575,49
7015,25.575000000000003,38
7016,25.583333333333332,7
7017,25.585714285714285,10
7018,25.58571428571429,6
7019,25.5875,49
7020,25.587500000000002,20
